review_score,review_comment_message,Avaliação,Tempo_de_Resposta
5,"Amei a caçarola. Chegou antes do prazo.
Mas devo dizer que comprei uma outra panela e acabei de verificar que a previsão de chegada e para 25 de julho de 2017.
Não foi o que o site combinou.",Positiva,50.31527777777778
4,Achei que o cesto fosse maior,Positiva,60.8725
4,"Gostei do produto , recomendo, chegou antes do prazo e de boa qualidade.",Positiva,61.59166666666667
4,,Positiva,34.48833333333334
1,"Comprei o relógio no dia 25 de novembro e até agora o produto não chegou. Queria muito o produto, mas infelizmente vou ter que cancelar a compra.",Negativa,11.758333333333333
1,"Bom dia, não recebi o produto tive que ir nos correios buscar, fiquei chateada porque paguei o frete é isso sempre está acontecendo , nao só com sua loja como com outras frustrada por ser enganada.",Negativa,37.305277777777775
5,,Positiva,47.094166666666666
5,,Positiva,70.42194444444445
1,,Negativa,3.1725
4,,Positiva,72.24944444444445
4,Muito bom,Positiva,10.603333333333333
5,"Produtos de boa qualidade, durável e estilosos, recomendo!!!",Positiva,19.665555555555557
1,,Negativa,37.08694444444444
4,,Positiva,187.25083333333333
4,,Positiva,99.40805555555555
4,Muito bom. Entrega rápida.,Positiva,109.50694444444444
5,Produto de excelente qualidade e designer moderno. Super moderno e fashion.,Positiva,49.507777777777775
1,"Produto avariado, tinta seca esparramada sobre o produto. Lamentável. Até agora não recebi um substituto e nem o valor devolvido.",Negativa,352.1188888888889
1,,Negativa,20.607777777777777
5,,Positiva,137.46722222222223
5,"O produto chegou antes do prazo, o que me deixou muito feliz. E estou apaixonada por ela. A pia é tudo de bom e muito mais. Super recomendo.",Positiva,47.55138888888889
5,"PRODUTO CERTO, ENTREGA NO PRAZO CERTO. SUPER RECOMENDO.",Positiva,61.70916666666667
5,,Positiva,83.10138888888889
5,Excelente qualidade .. recomendo o produto,Positiva,21.948333333333334
1,"entregaram apenas o porta temperos os copos nao recebi,que chato estou tendo sempre problemas na compra com a lannister....",Negativa,86.50527777777778
4,Estou satisfeito com os serviços prestados.,Positiva,63.57388888888889
5,,Positiva,23.830277777777777
5,,Positiva,69.6725
1,Como posso recomendar para alguém se o produto ainda não chegou?,Negativa,40.569722222222225
5,Super recomendo produto de excelente qualidade.,Positiva,91.10972222222222
2,,Negativa,35.959722222222226
5,,Positiva,24.68777777777778
5,,Positiva,71.27583333333334
5,,Positiva,25.39638888888889
5,,Positiva,110.9775
5,,Positiva,85.2075
5,,Positiva,48.58861111111111
5,Ótima ,Positiva,38.634166666666665
5,,Positiva,22.73638888888889
5,,Positiva,113.64722222222223
5,,Positiva,85.10944444444445
5,,Positiva,16.040555555555557
5,chegou antes do prazo ,Positiva,91.25333333333333
4,Infelizmente o produto veio com defeito ,Positiva,74.95361111111112
4,,Positiva,18.99972222222222
5,,Positiva,42.27361111111111
1,"Entrega do produto diferente do solicitado
Aguardo orientação para a troca",Negativa,72.16444444444444
5,,Positiva,21.68638888888889
4,"td certo , recomendo essa loja c certeza",Positiva,35.67472222222222
4,,Positiva,23.407777777777778
5,,Positiva,16.348333333333333
5,,Positiva,107.39833333333333
4,,Positiva,35.316944444444445
5,Ok,Positiva,22.41611111111111
4,,Positiva,8.991111111111111
5,REOMENDO A TODOS,Positiva,24.029166666666665
5,,Positiva,38.459722222222226
1,,Negativa,75.02555555555556
5,Gostei do produto e a entrega foi muito rápida.. .chegou bem antes da data prevista recomendo..,Positiva,8.881388888888889
4,,Positiva,20.6375
5,"Foi entregue o produto, conforme o previsto",Positiva,929.4438888888889
4,,Positiva,33.37138888888889
4,,Positiva,110.96333333333334
5,Atendeu minhas espectativas! Produto muito bom. Ficou ótimo na minha cama. Compraria novamente.,Positiva,73.76277777777777
5,,Positiva,208.45333333333335
5,,Positiva,23.448611111111113
5,"Veio exatamente igual a descrição tamanho formato entrega super rápida eu recomendo protudo excelente nota 10
",Positiva,24.773611111111112
5,,Positiva,139.17555555555555
4,,Positiva,52.250277777777775
4,,Positiva,21.646944444444443
4,"Muito bom produto, material excelente",Positiva,57.20944444444444
4,,Positiva,85.9011111111111
1,NÃO RECEBI O PRODUTO,Negativa,82.9811111111111
4,,Positiva,160.96166666666667
4,Demorou muito pra chegar.,Positiva,60.95444444444445
5,,Positiva,21.781388888888888
5,,Positiva,20.493333333333332
4,bom,Positiva,10.275
5,,Positiva,16.022222222222222
5,"no prazo, produto correto, recomendo",Positiva,18.440833333333334
5,"produto de qualidade, rápida entrega.",Positiva,42.11972222222222
5,Entrega rapida. Produto lindo. Mal vejo a hora de instalar. ,Positiva,41.7425
5,,Positiva,86.79805555555555
5,"Chegou rapidamente e bem embalado.
Ainda não utilizei o produto, mas a primeira impressão foi boa. ",Positiva,62.179722222222225
5,Chegou em perfeitas condições,Positiva,41.816944444444445
5,,Positiva,25.60527777777778
1,Até a data de hoje o produto não foi entregue.Pela primeira vez as lannister deixou de cumprir uma compra feita por mim nessa loja.,Negativa,13.628333333333334
5,,Positiva,93.34194444444445
5,100% ótimo!,Positiva,22.205277777777777
1,Ainda não recebi o livro!,Negativa,37.440555555555555
5,,Positiva,70.3963888888889
5,,Positiva,70.585
5,tudo joia,Positiva,37.634166666666665
4,"Compressor para secar veículos, nesse propósito ele foi exemplar. A carcaça é de um plástico que não aparenta ser resistente, mas só o tempo dirá. O fluxo de vento é ótimo.",Positiva,22.40888888888889
4,,Positiva,69.79638888888888
5,"Tudo muito ótimo 
",Positiva,131.285
4,,Positiva,109.87416666666667
5,"Produto bom,de qualidade,chegou no prazo, em perfeita ordem indico a todos",Positiva,24.059166666666666
4,,Positiva,51.19638888888889
5,,Positiva,107.14888888888889
5,,Positiva,25.35333333333333
5,,Positiva,65.15861111111111
5,,Positiva,66.79583333333333
5,,Positiva,23.7125
5,Super rapida entrega chegou antes do prazo,Positiva,21.770555555555557
5,,Positiva,68.44027777777778
5,,Positiva,74.25583333333333
5,,Positiva,17.956944444444446
5,,Positiva,36.3825
5,,Positiva,58.14527777777778
5,,Positiva,72.37388888888889
5,,Positiva,15.076666666666666
5,,Positiva,8.109722222222222
5,,Positiva,32.78
5,"prazo e produto perfeitos
vou voltar para comprar mais
obrigado.f",Positiva,1079.4502777777777
5,"O produto atende a expectativa, funciona bem.",Positiva,372.62444444444446
5,,Positiva,36.61194444444445
5,"Qualidade excelente do material, compensa pagar um pouco mais e as divisórias ajudam bastante no dia a dia são duas e mais uma para cápsulas. O que não gostei foi a capacidade, são 450ml e não 650.",Positiva,39.471944444444446
5,"Muito bom ,recomendo . Entrega rápida .obrigado ",Positiva,80.54027777777777
5,,Positiva,31.90972222222222
5,"Apesar da demora, valeu a pena esperar!😍
",Positiva,72.94305555555556
5,,Positiva,35.51833333333333
1,,Negativa,16.614444444444445
5,"Loja muito boa, já cmprei outras vezes e essa foi a primeira vez que atrasou!!!",Positiva,12.154444444444444
5,,Positiva,21.730555555555554
5,"O produto chegou antes do prazo.
Como sempre stark é 10!!!!",Positiva,23.413333333333334
5,Chegou bem antes do prazo em perfeita condições conforme o meu pedido,Positiva,139.62472222222223
4,,Positiva,16.621944444444445
5,,Positiva,33.65277777777778
5,,Positiva,82.73722222222223
5,,Positiva,49.242777777777775
4,TUDO OK,Positiva,86.32083333333334
5,,Positiva,25.979444444444443
5,,Positiva,12.633055555555556
1,Está programado para o próximo dia útil,Negativa,21.7
5,,Positiva,60.13055555555555
4,O PRODUTO CHEGOU ANTES DO PRAZO E DE COMO EU ESPERAVA.,Positiva,24.015555555555554
4,"Gostei do produto, bonito, boa qualidade... como está no site. Não teve nenhuma intercorrencia com o vendedor, tudo certinho.",Positiva,76.5911111111111
1,"O produto foi entregue em outra cor. 
Solicitamos rosa e veio preta. 
Também veio em outro modelo e não conseguimos efetuar a troca pelo site. ",Negativa,49.54555555555555
4,,Positiva,11.849444444444444
4,,Positiva,15.240555555555556
4,produto entregue dentro do prazo,Positiva,40.57361111111111
5,Comprometimento e dedicação com o cliente.por isso indico pra quem está com alguma dúvida referente a loja;e sobre o produto atingiu perfeitamente as minhas perspectivas.,Positiva,34.193333333333335
5,,Positiva,15.783055555555556
5,"Amei Meu quadro, perfeito.. indentico ao anúncio, não falhou em nada. Como sempre as lojas lannister arrasa em seus produtos e na rapidez da entrega. Parabéns!!!!",Positiva,24.372222222222224
2,,Negativa,61.768055555555556
5,,Positiva,43.30222222222222
4,,Positiva,19.418055555555554
1,A empresa não tem o produto pra entregar e cancelou a compra mas a cobrança veio em minha fatura do cartão de crédito e não deram nem uma satisfação sobre o estorno da cobrança .,Negativa,68.45694444444445
5,Ótimo produto...,Positiva,71.12388888888889
5,,Positiva,75.42833333333333
4,,Positiva,70.56277777777778
2,,Negativa,90.51361111111112
5,,Positiva,23.177222222222223
5,,Positiva,35.85194444444444
4,,Positiva,24.163055555555555
5,Muito bom parabéns vcs são muito profissional ,Positiva,87.56583333333333
4,,Positiva,60.776666666666664
5,,Positiva,36.696666666666665
5,,Positiva,35.10472222222222
1,,Negativa,95.28166666666667
2,Eu comprei toalhas de banho e de rosto. Não recomendo. Má qualidade. Prazo de entrega bastante alto. ,Negativa,43.409166666666664
5,òtimo,Positiva,162.54833333333335
4,Recomendamos,Positiva,17.941666666666666
1,O prazo de entrega enorme de 16 dias úteis não foi respeitado. No site dá como dificuldade de entrega mas não fala qual. Preciso q me entregue o mais rápido possível ou me devolvam o dinheiro!!!!!!!!!,Negativa,18.58138888888889
5,,Positiva,567.7327777777778
5,"funciona muito bem, entrega rapida",Positiva,68.60694444444445
5,Muito bom todo processo ... Não tenho nada absolutamente para reclamar... parabéns!,Positiva,26.316388888888888
4,,Positiva,162.3525
5,,Positiva,38.770833333333336
5,"Ótimo produto, entrega muita rápida. E fácil escalação ",Positiva,23.17
4,Entregou no prazo,Positiva,73.84666666666666
4,,Positiva,26.554444444444446
1,"Recebi o perfume violado, aberto, caixa toda amassada embalagem de fora rasgada e amassada, o plástico bolha estava todo furado e muito amassado, a caixa estava toda molhada de perfume e tenho fotos.",Negativa,33.143055555555556
5,,Positiva,500.05611111111114
5,,Positiva,107.55944444444444
5,,Positiva,37.695
4,,Positiva,21.72138888888889
1,Estou aguardando uma resposta das lojas lannister sobre a compra que fiz e não recebi ,Negativa,167.18194444444444
5,,Positiva,24.35361111111111
4,,Positiva,87.52833333333334
5,,Positiva,22.093333333333334
5,,Positiva,161.31194444444444
4,,Positiva,23.183888888888887
4,"Produtos de boa qualidade ,",Positiva,19.79111111111111
5,"Sou muito grata por vcs serem tão competentes, parabéns! obgada .",Positiva,83.04444444444445
4,,Positiva,70.51472222222222
5,"Estou muito satisfeito com a compra. Produto de excelente qualidade, chegou antes do prazo !!! Podem comprar com tranquilidade. Parabéns Lojas lannister pela competência, agilidade, honestidade.",Positiva,16.879722222222224
5,não tem o que falar sobre site ótimo.,Positiva,85.84527777777778
5,,Positiva,66.97
2,"Ainda não recebi o produto e por esse motivo não posso avaliar o serviço por completo. 
Estou aguardando o produto. ",Negativa,42.55416666666667
5,,Positiva,22.851944444444445
4,"BOM
",Positiva,38.283611111111114
5,,Positiva,34.346944444444446
5,"Além de ser de qualidade chegou muito antes do prazo final.
",Positiva,35.0725
5,,Positiva,22.775277777777777
4,"Produto correto, entregue no prazo, preço bom.",Positiva,37.17305555555556
5,Proteção máxima e livre de oleo,Positiva,62.49
1,"Entrega rápida, mas esperava uma qualidade melhor do tapete, pelo preço aq na cidade encontrei melhor,mas gostei do desenho.",Negativa,24.554444444444446
5,Ótimo sistema de entrega,Positiva,88.95555555555555
4,,Positiva,74.43638888888889
5,,Positiva,72.02361111111111
5,,Positiva,43.06944444444444
1,"a loja tem que abrir a embalagem do produto antes de enviar,e isso nao foi feito,a saia do colchao chegou esfarelada desmanchando.",Negativa,26.18111111111111
5,,Positiva,38.26638888888889
4,,Positiva,70.95055555555555
4,,Positiva,68.72333333333333
4,Achei que poderiam ser mais agil na entrega.. demora muito para ser entregue,Positiva,23.054444444444446
4,,Positiva,71.22972222222222
5,Adorei entrega rápida !,Positiva,71.69944444444444
5,,Positiva,70.465
5,,Positiva,107.00416666666666
5,,Positiva,35.13861111111111
5,"Chegou antes do previsto, serviço de entrega lannister sempre se antecipando ao prazo... Parabéns!!!",Positiva,26.697777777777777
4,,Positiva,28.626666666666665
5,Otima loja,Positiva,34.365833333333335
5,,Positiva,26.27722222222222
1,"Recebi o relógio a tarde, mais precisamente às 18:05 do mesmo dia os ponteiros do análogico pararam de funcionar. Não estou usando preciso de uma solução para o problema. ",Negativa,35.88055555555555
5,Deu tudo certo com meu pedido.,Positiva,158.35888888888888
5,,Positiva,35.156666666666666
5,,Positiva,138.5575
4,"Produto chegou antes do prazo, embalado corretamente.",Positiva,82.44527777777778
2,"O perfume que recebi tem embalagem diferente da foto do site e também diferente de um perfume igual que tenho em casa. O cheiro é bem parecido, mas não igual. Enfim, parece falsificado.",Negativa,134.62944444444443
5,,Positiva,33.53666666666667
5,Conforme vendido eu o recebi ,Positiva,108.00722222222223
4,,Positiva,181.13611111111112
4,Bom produto,Positiva,10.222222222222221
5,,Positiva,24.677777777777777
5,"Recebi os copos bem antes do prazo e como peguei uma promoção, para mim foi um ótimo negócio (custo x benefício).

",Positiva,22.794444444444444
4,,Positiva,86.76555555555555
5,,Positiva,70.18388888888889
4,"Realizada com sucesso, achei os botões duros mas tudo bem.",Positiva,62.30555555555556
5,,Positiva,95.39305555555555
5,"A entrega foi super rápida, e o produto é de ótima qualidade, conforme o esperado. ",Positiva,35.945277777777775
5,,Positiva,25.89611111111111
5,Chegou 10 dias antes,Positiva,21.281388888888888
5,Chegou bem rápido ,Positiva,36.55888888888889
1,Não recebi até o momento o produto: porta lápis caneta lembrete (organizador de mesa tela aço).,Negativa,155.56277777777777
5,,Positiva,43.11194444444445
5,,Positiva,67.52805555555555
4,,Positiva,109.54277777777777
5,,Positiva,19.386944444444445
5,,Positiva,167.60222222222222
5,,Positiva,25.93027777777778
5,,Positiva,25.38722222222222
5,,Positiva,111.50416666666666
1,"Comprei 2 bolsas com 2 garrafas do fluminensevno mesmo pedido, iguais, recebi 1 bolsa e 1 garrafa, na nota constam 2 e só recebi um código de rastreamento sem nenhuma informação de postagens separadas",Negativa,28.419166666666666
4,,Positiva,642.89
4,muito bonito preço regular podia ser mai barato,Positiva,24.20777777777778
4,,Positiva,12.764722222222222
1,Pedi uma navalha dourada e veio outra. A nota fiscal é do produto certo.,Negativa,22.786666666666665
4,Produto conforme o descrito.,Positiva,72.795
5,,Positiva,25.291666666666668
4,,Positiva,83.72555555555556
1,Meu produto não foi entregue.,Negativa,15.411666666666667
5,,Positiva,26.161944444444444
4,"Bom produto gostei 
E parabéns a loja q entregou antes do prazo 
Recomendo",Positiva,35.82222222222222
5,,Positiva,34.727222222222224
4,,Positiva,22.241944444444446
5,,Positiva,72.37722222222222
5,Gostei e indico!!,Positiva,24.0575
5,,Positiva,94.76777777777778
5,,Positiva,19.796388888888888
5,,Positiva,19.280277777777776
4,,Positiva,71.94083333333333
4,,Positiva,143.14916666666667
4,"O status da entrega é ruim, sempre desatualizado, mostra que teve erro na entrega, mudam o prazo e no fim entregam antes. ",Positiva,24.522777777777776
4,,Positiva,24.741944444444446
1,"Comprei o produto com prazo de entrega de 30 dias, no dia que deveria ser entregue o status da compra foi modificado para 'não disponível'. Não faturado, não transportado, nada!!!",Negativa,12.929166666666667
5,,Positiva,21.915555555555557
4,,Positiva,146.01388888888889
5,Excelente produto ,Positiva,25.440833333333334
